nm,Abs,
324.00,  0.573,
323.00,  0.584,
322.00,  0.598,
321.00,  0.596,
320.00,  0.608,
319.00,  0.620,
318.00,  0.631,
317.00,  0.638,
316.00,  0.652,
315.00,  0.656,
314.00,  0.666,
313.00,  0.673,
312.00,  0.697,
311.00,  0.701,
310.00,  0.707,
309.00,  0.717,
308.00,  0.728,
307.00,  0.736,
306.00,  0.748,
305.00,  0.771,
304.00,  0.767,
303.00,  0.771,
302.00,  0.806,
301.00,  0.815,
300.00,  0.829,
299.00,  0.841,
298.00,  0.842,
297.00,  0.885,
296.00,  0.913,
295.00,  0.985,
294.00,  1.030,
293.00,  1.085,
292.00,  1.135,
291.00,  1.196,
290.00,  1.283,
289.00,  1.370,
288.00,  1.464,
287.00,  1.552,
286.00,  1.648,
285.00,  1.725,
284.00,  1.799,
283.00,  1.861,
282.00,  1.925,
281.00,  1.977,
280.00,  2.020,
279.00,  2.072,
278.00,  2.111,
277.00,  2.147,
276.00,  2.207,
275.00,  2.222,
274.00,  2.249,
273.00,  2.282,
272.00,  2.282,
271.00,  2.312,
270.00,  2.316,
269.00,  2.314,
268.00,  2.318,
267.00,  2.318,
266.00,  2.309,
265.00,  2.315,
264.00,  2.289,
263.00,  2.274,
262.00,  2.262,
261.00,  2.245,
260.00,  2.233,
259.00,  2.222,
258.00,  2.204,
257.00,  2.206,
256.00,  2.201,
255.00,  2.198,
254.00,  2.212,
253.00,  2.231,
252.00,  2.260,
251.00,  2.290,
250.00,  2.337,
249.00,  2.413,
248.00,  2.472,
247.00,  2.559,
246.00,  2.644,
245.00,  2.762,
244.00,  2.856,
243.00,  2.946,
242.00,  3.095,
241.00,  3.122,
240.00,  3.210,
239.00,  3.394,
238.00,  3.497,
237.00,  3.340,
236.00,  3.560,
235.00,  3.518,
234.00,  3.478,
233.00,  3.420,
232.00,  3.704,
231.00,  3.405,
230.00,  3.636,
229.00,  3.629,
228.00,  3.620,
227.00,  3.375,
226.00,  3.452,
225.00,  3.566,
224.00,  3.727,
223.00,  3.418,
222.00,  3.628,
221.00,  3.834,
220.00,  3.380,
219.00,  3.469,
218.00,  3.534,
217.00,  3.357,
216.00,  3.340,
215.00,  3.440,
214.00,  3.540,
213.00,  3.302,
212.00,  3.243,
211.00,  3.944,
210.00,  3.321,
209.00,  3.181,
208.00,  3.353,
207.00,  3.400,
206.00,  3.112,
205.00,  3.366,
204.00,  3.343,
203.00,  3.213,
202.00,  3.058,
201.00,  2.961,
200.00,  3.083,
199.00,  3.052,
198.00,  2.952,
197.00,  2.831,
196.00,  2.772,
195.00,  2.715,
194.00,  2.680,
193.00,  2.521,
192.00,  2.528,
191.00,  2.437,
190.00,  2.259,
