nm,Abs,
329.00,  0.439,
328.00,  0.446,
327.00,  0.451,
326.00,  0.463,
325.00,  0.474,
324.00,  0.478,
323.00,  0.487,
322.00,  0.498,
321.00,  0.504,
320.00,  0.510,
319.00,  0.522,
318.00,  0.527,
317.00,  0.533,
316.00,  0.539,
315.00,  0.552,
314.00,  0.562,
313.00,  0.569,
312.00,  0.577,
311.00,  0.584,
310.00,  0.588,
309.00,  0.602,
308.00,  0.604,
307.00,  0.616,
306.00,  0.614,
305.00,  0.635,
304.00,  0.646,
303.00,  0.647,
302.00,  0.663,
301.00,  0.677,
300.00,  0.685,
299.00,  0.692,
298.00,  0.727,
297.00,  0.736,
296.00,  0.764,
295.00,  0.817,
294.00,  0.853,
293.00,  0.895,
292.00,  0.935,
291.00,  0.983,
290.00,  1.046,
289.00,  1.116,
288.00,  1.188,
287.00,  1.256,
286.00,  1.339,
285.00,  1.403,
284.00,  1.464,
283.00,  1.525,
282.00,  1.580,
281.00,  1.629,
280.00,  1.677,
279.00,  1.723,
278.00,  1.765,
277.00,  1.803,
276.00,  1.850,
275.00,  1.883,
274.00,  1.917,
273.00,  1.952,
272.00,  1.967,
271.00,  1.992,
270.00,  2.005,
269.00,  2.016,
268.00,  2.022,
267.00,  2.028,
266.00,  2.026,
265.00,  2.021,
264.00,  2.017,
263.00,  2.005,
262.00,  1.994,
261.00,  1.982,
260.00,  1.967,
259.00,  1.951,
258.00,  1.943,
257.00,  1.929,
256.00,  1.920,
255.00,  1.918,
254.00,  1.911,
253.00,  1.914,
252.00,  1.927,
251.00,  1.940,
250.00,  1.965,
249.00,  1.996,
248.00,  2.030,
247.00,  2.092,
246.00,  2.151,
245.00,  2.217,
244.00,  2.299,
243.00,  2.382,
242.00,  2.484,
241.00,  2.555,
240.00,  2.680,
239.00,  2.748,
238.00,  2.882,
237.00,  2.938,
236.00,  2.992,
235.00,  3.066,
234.00,  3.194,
233.00,  3.188,
232.00,  3.268,
231.00,  3.311,
230.00,  3.429,
229.00,  3.305,
228.00,  3.505,
227.00,  3.497,
226.00,  3.349,
225.00,  3.307,
224.00,  3.627,
223.00,  3.366,
222.00,  3.258,
221.00,  3.490,
220.00,  3.428,
219.00,  3.457,
218.00,  3.394,
217.00,  3.507,
216.00,  3.225,
215.00,  3.520,
214.00,  3.241,
213.00,  3.352,
212.00,  3.505,
211.00,  3.386,
210.00,  3.271,
209.00,  3.426,
208.00,  3.281,
207.00,  3.161,
206.00,  3.321,
205.00,  3.263,
204.00,  3.224,
203.00,  3.106,
202.00,  3.083,
201.00,  3.000,
200.00,  2.912,
199.00,  2.872,
198.00,  2.901,
197.00,  3.016,
196.00,  2.861,
195.00,  2.744,
194.00,  2.668,
193.00,  2.564,
192.00,  2.398,
191.00,  2.431,
190.00,  2.307,
