nm,Abs,
357.00,  0.272,
356.00,  0.278,
355.00,  0.282,
354.00,  0.287,
353.00,  0.296,
352.00,  0.305,
351.00,  0.318,
350.00,  0.330,
349.00,  0.339,
348.00,  0.352,
347.00,  0.364,
346.00,  0.373,
345.00,  0.396,
344.00,  0.405,
343.00,  0.416,
342.00,  0.426,
341.00,  0.436,
340.00,  0.457,
339.00,  0.470,
338.00,  0.487,
337.00,  0.502,
336.00,  0.515,
335.00,  0.522,
334.00,  0.539,
333.00,  0.557,
332.00,  0.568,
331.00,  0.567,
330.00,  0.592,
329.00,  0.603,
328.00,  0.609,
327.00,  0.626,
326.00,  0.634,
325.00,  0.641,
324.00,  0.658,
323.00,  0.657,
322.00,  0.672,
321.00,  0.693,
320.00,  0.699,
319.00,  0.720,
318.00,  0.729,
317.00,  0.732,
316.00,  0.740,
315.00,  0.750,
314.00,  0.767,
313.00,  0.781,
312.00,  0.792,
311.00,  0.782,
310.00,  0.813,
309.00,  0.822,
308.00,  0.837,
307.00,  0.855,
306.00,  0.836,
305.00,  0.871,
304.00,  0.874,
303.00,  0.894,
302.00,  0.894,
301.00,  0.900,
300.00,  0.910,
299.00,  0.938,
298.00,  0.923,
297.00,  0.951,
296.00,  0.974,
295.00,  1.032,
294.00,  1.059,
293.00,  1.093,
292.00,  1.126,
291.00,  1.167,
290.00,  1.221,
289.00,  1.282,
288.00,  1.341,
287.00,  1.396,
286.00,  1.455,
285.00,  1.494,
284.00,  1.530,
283.00,  1.562,
282.00,  1.586,
281.00,  1.602,
280.00,  1.614,
279.00,  1.624,
278.00,  1.625,
277.00,  1.619,
276.00,  1.613,
275.00,  1.606,
274.00,  1.594,
273.00,  1.577,
272.00,  1.556,
271.00,  1.531,
270.00,  1.505,
269.00,  1.475,
268.00,  1.444,
267.00,  1.418,
266.00,  1.404,
265.00,  1.374,
264.00,  1.350,
263.00,  1.329,
262.00,  1.315,
261.00,  1.305,
260.00,  1.300,
259.00,  1.299,
258.00,  1.305,
257.00,  1.317,
256.00,  1.336,
255.00,  1.361,
254.00,  1.404,
253.00,  1.449,
252.00,  1.507,
251.00,  1.576,
250.00,  1.661,
249.00,  1.759,
248.00,  1.878,
247.00,  2.010,
246.00,  2.164,
245.00,  2.324,
244.00,  2.486,
243.00,  2.649,
242.00,  2.818,
241.00,  2.911,
240.00,  3.094,
239.00,  3.178,
238.00,  3.294,
237.00,  3.389,
236.00,  3.329,
235.00,  3.464,
234.00,  3.589,
233.00,  3.421,
232.00,  3.548,
231.00,  3.458,
230.00,  3.429,
229.00,  3.815,
228.00,  3.413,
227.00,  3.667,
226.00,  3.641,
225.00,  3.552,
224.00,  3.394,
223.00,  3.366,
222.00,  3.528,
221.00,  3.358,
220.00,  3.359,
219.00,  3.485,
218.00,  3.269,
217.00,  3.315,
216.00,  3.610,
215.00,  3.339,
214.00,  3.524,
213.00,  3.365,
212.00,  3.311,
211.00,  3.548,
210.00,  3.237,
209.00,  3.173,
208.00,  3.281,
207.00,  3.047,
206.00,  3.245,
205.00,  3.108,
204.00,  3.256,
203.00,  3.383,
202.00,  3.137,
201.00,  3.000,
200.00,  3.096,
199.00,  2.938,
198.00,  2.906,
197.00,  2.986,
196.00,  2.801,
195.00,  2.741,
194.00,  2.612,
193.00,  2.506,
192.00,  2.488,
191.00,  2.401,
190.00,  2.197,
