nm,Abs,
357.00,  0.257,
356.00,  0.261,
355.00,  0.262,
354.00,  0.272,
353.00,  0.288,
352.00,  0.300,
351.00,  0.299,
350.00,  0.318,
349.00,  0.326,
348.00,  0.331,
347.00,  0.348,
346.00,  0.357,
345.00,  0.377,
344.00,  0.388,
343.00,  0.401,
342.00,  0.414,
341.00,  0.430,
340.00,  0.436,
339.00,  0.453,
338.00,  0.470,
337.00,  0.488,
336.00,  0.493,
335.00,  0.509,
334.00,  0.515,
333.00,  0.533,
332.00,  0.544,
331.00,  0.554,
330.00,  0.570,
329.00,  0.573,
328.00,  0.589,
327.00,  0.598,
326.00,  0.611,
325.00,  0.626,
324.00,  0.631,
323.00,  0.648,
322.00,  0.653,
321.00,  0.661,
320.00,  0.674,
319.00,  0.685,
318.00,  0.692,
317.00,  0.696,
316.00,  0.717,
315.00,  0.716,
314.00,  0.723,
313.00,  0.740,
312.00,  0.744,
311.00,  0.751,
310.00,  0.774,
309.00,  0.775,
308.00,  0.780,
307.00,  0.802,
306.00,  0.804,
305.00,  0.814,
304.00,  0.815,
303.00,  0.824,
302.00,  0.846,
301.00,  0.839,
300.00,  0.849,
299.00,  0.872,
298.00,  0.883,
297.00,  0.873,
296.00,  0.915,
295.00,  0.980,
294.00,  1.005,
293.00,  1.033,
292.00,  1.063,
291.00,  1.096,
290.00,  1.144,
289.00,  1.192,
288.00,  1.243,
287.00,  1.287,
286.00,  1.335,
285.00,  1.367,
284.00,  1.397,
283.00,  1.420,
282.00,  1.438,
281.00,  1.450,
280.00,  1.459,
279.00,  1.465,
278.00,  1.466,
277.00,  1.465,
276.00,  1.462,
275.00,  1.458,
274.00,  1.449,
273.00,  1.434,
272.00,  1.418,
271.00,  1.401,
270.00,  1.379,
269.00,  1.356,
268.00,  1.334,
267.00,  1.313,
266.00,  1.301,
265.00,  1.277,
264.00,  1.259,
263.00,  1.243,
262.00,  1.233,
261.00,  1.224,
260.00,  1.221,
259.00,  1.223,
258.00,  1.229,
257.00,  1.241,
256.00,  1.260,
255.00,  1.284,
254.00,  1.324,
253.00,  1.365,
252.00,  1.418,
251.00,  1.480,
250.00,  1.555,
249.00,  1.644,
248.00,  1.747,
247.00,  1.866,
246.00,  1.998,
245.00,  2.138,
244.00,  2.292,
243.00,  2.444,
242.00,  2.601,
241.00,  2.711,
240.00,  2.834,
239.00,  2.959,
238.00,  3.061,
237.00,  3.174,
236.00,  3.241,
235.00,  3.246,
234.00,  3.254,
233.00,  3.285,
232.00,  3.281,
231.00,  3.325,
230.00,  3.414,
229.00,  3.431,
228.00,  3.392,
227.00,  3.408,
226.00,  3.446,
225.00,  3.420,
224.00,  3.382,
223.00,  3.382,
222.00,  3.419,
221.00,  3.321,
220.00,  3.261,
219.00,  3.310,
218.00,  3.285,
217.00,  3.194,
216.00,  3.161,
215.00,  3.169,
214.00,  3.199,
213.00,  3.274,
212.00,  3.271,
211.00,  3.226,
210.00,  3.180,
209.00,  3.178,
208.00,  3.259,
207.00,  3.212,
206.00,  3.162,
205.00,  3.160,
204.00,  3.019,
203.00,  2.943,
202.00,  2.903,
201.00,  2.994,
200.00,  2.923,
199.00,  2.911,
198.00,  2.893,
197.00,  2.888,
196.00,  2.736,
195.00,  2.707,
194.00,  2.594,
193.00,  2.599,
192.00,  2.442,
191.00,  2.491,
190.00,  2.186,
